data_completeness,signal_noise,context_volatility,tool_availability,conflicting_information,communication_preference,social_risk,episode_id,perturbation,perturbed,risk,condition,success,unsafe,confidence,time_min,interventions,escalation_correct,tool_reliable,cost,gateway_block,transition,state,autonomous,escalation_needed
Missing observations,Low,Static,Partial,Present,Ambiguous,High,304,missing observations,0,1.3199999999999998,B2,1,0,0.6115037653062602,23.70132799466243,1.573120692667391,0,1,18.186175004559523,0,hold,A0,0,1
Missing observations,Low,Static,Partial,Present,Ambiguous,High,304,missing observations,0,1.3199999999999998,B3,0,0,0.7612156344016012,8.591555366529331,0.8938725515044634,0,0,16.41742384665035,0,hold,A1,1,1
Missing observations,Low,Static,Partial,Present,Ambiguous,High,304,missing observations,0,1.3199999999999998,B4,0,0,0.6568598416630378,16.758224146055714,1.3964366913874655,1,1,22.652040185840836,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,Low,305,contradictory records,1,1.0,B1,0,0,0.3618841576922923,49.22480438833029,2.6644917323203403,1,1,33.970502961275336,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,Low,305,contradictory records,1,1.0,B2,0,0,0.4548975694449051,30.648457357624302,1.9640471420482126,0,1,21.807636945888987,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,Low,305,contradictory records,1,1.0,B3,1,0,0.743464984742849,13.160112669348985,1.160919875427442,1,1,18.816903096895967,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Explicit,Low,305,contradictory records,1,1.0,B4,0,0,0.568862946802216,17.488502583245335,1.2928012492194212,1,1,22.772213333557996,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,306,unavailable specialists,0,0.8400000000000001,B1,1,0,0.602935174553025,47.29526281100298,2.2507532104957555,1,1,32.41536615951361,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,306,unavailable specialists,0,0.8400000000000001,B2,1,0,0.7984877735646803,26.218687086905216,1.607206001313948,1,1,19.304819378865297,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,306,unavailable specialists,0,0.8400000000000001,B3,0,0,0.7387218717729466,13.753491742742268,0.848857965887228,1,1,18.50441087054876,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Explicit,High,306,unavailable specialists,0,0.8400000000000001,B4,0,0,0.7064236754980332,21.803498885646846,0.9479528508036006,1,1,23.963784663418153,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,307,scheduling conflicts,1,1.1600000000000001,B1,0,0,0.3771711374928414,49.67814386405376,2.7907957261818006,1,1,34.38825273002982,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,307,scheduling conflicts,1,1.1600000000000001,B2,0,0,0.3698558556678272,33.16610320665989,1.8395680373375616,1,0,22.640985814004765,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,307,scheduling conflicts,1,1.1600000000000001,B3,0,0,0.6273158182871538,16.868757011912933,0.9271767444331622,1,0,19.95379608498312,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,Low,307,scheduling conflicts,1,1.1600000000000001,B4,0,0,0.5754534783383658,18.90756710195039,1.4092853656695583,1,1,23.577891841024368,1,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,308,API failures,0,1.0,B1,0,0,0.4278011341511439,46.852034765034844,2.6334811066504886,1,1,32.918120593285515,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,308,API failures,0,1.0,B2,0,0,0.5395249116616246,21.949144003724143,1.5544556446847861,1,1,17.416660641996756,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,308,API failures,0,1.0,B3,0,0,0.7831302765041371,12.792410146442204,0.368012446902484,0,1,17.235234665930196,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Absent,Ambiguous,High,308,API failures,0,1.0,B4,0,0,0.6189856680198488,20.04256591330511,1.1666135219183862,1,0,23.617782023041244,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,309,duplicate tasks,1,1.3199999999999998,B1,0,0,0.3620159301991655,52.91992081359308,2.774466403311476,1,1,35.72040626766975,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,309,duplicate tasks,1,1.3199999999999998,B2,0,0,0.41837567465172093,29.89934906482915,2.2822294690800433,0,1,22.065739651572322,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,309,duplicate tasks,1,1.3199999999999998,B3,0,0,0.6390331937946357,24.790104369074054,1.3426005570194532,1,0,24.028524837646117,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Explicit,Low,309,duplicate tasks,1,1.3199999999999998,B4,0,0,0.5090643785983237,21.021303617456173,1.456543783750876,0,1,24.55072633008317,0,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,310,ambiguous preferences,0,1.16,B1,0,0,0.5301993443729544,43.367503003838145,2.2985989001512723,1,1,30.85182928188431,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,310,ambiguous preferences,0,1.16,B2,0,0,0.48884768666914136,27.9453617911137,1.6560143955492128,1,1,20.117877864256336,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Explicit,High,310,ambiguous preferences,0,1.16,B3,0,0,0.7045345416754771,12.051541247258012,0.44031089909390175,1,1,17.054206942217387,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Explicit,High,310,ambiguous preferences,0,1.16,B4,0,0,0.559924413578117,20.22112245010479,1.1826638252422161,1,1,23.72166631448,0,hold,A1,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,311,policy conflicts,1,1.48,B1,1,0,0.5191927097259074,57.139371333737174,2.919806792887992,0,1,37.754188187368,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,311,policy conflicts,1,1.48,B2,1,0,0.5003262990714652,29.874806616963006,1.5079093769589718,0,1,20.661655657650613,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,311,policy conflicts,1,1.48,B3,0,1,0.5884116277107627,22.79021859783014,1.5998379542720167,0,0,23.651600128778288,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Ambiguous,Low,311,policy conflicts,1,1.48,B4,0,0,0.41840888883685007,23.863081544975884,1.3732722453921693,0,1,25.594384290595777,0,forced reduction,A1,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,312,distribution shifts,0,1.3199999999999998,B1,0,0,0.45324777573122277,51.62122604919567,2.7184702525401683,1,1,35.07416139523448,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,312,distribution shifts,0,1.3199999999999998,B2,0,0,0.574702043481379,26.19839131253744,1.639383119237186,1,0,19.354213965892658,0,hold,A0,0,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,312,distribution shifts,0,1.3199999999999998,B3,1,0,0.8496183905537009,15.842286199010822,1.0494588146868755,0,0,19.74278607002092,0,hold,A1,1,1
Missing observations,Low,Static,API failure,Present,Ambiguous,High,312,distribution shifts,0,1.3199999999999998,B4,1,1,0.7491630640502546,21.258230033482295,1.5243269401058526,1,0,24.7722451062531,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,313,stale data,1,0.95,B1,0,0,0.41718421021515634,53.365850993414455,2.9606520409657637,1,1,36.242831090972444,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,313,stale data,1,0.95,B2,0,0,0.4765041179854967,30.17980717303288,1.7978363329719163,1,1,21.311624412023257,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,313,stale data,1,0.95,B3,1,1,0.8493480985128053,9.888513266151397,1.216659243821563,1,0,17.5431622106624,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Explicit,Low,313,stale data,1,0.95,B4,0,0,0.5603635792958634,20.449452855814982,1.4259900663538903,1,1,24.255552318879296,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,314,missing observations,0,0.79,B1,0,0,0.5656322993415921,45.90536468397764,1.9602611878967273,1,1,31.30872330548472,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,314,missing observations,0,0.79,B2,0,0,0.5135854550644985,17.24527657402707,1.264317218277142,1,0,14.918787153990227,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,314,missing observations,0,0.79,B3,0,0,0.7336445749411327,11.759031591524145,1.0137599343414654,0,0,17.963561150254776,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Explicit,High,314,missing observations,0,0.79,B4,0,0,0.7150223480257192,15.83735742433151,0.9391967508074472,1,1,21.44224426967264,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,315,contradictory records,1,1.1099999999999999,B1,1,0,0.5807023451717226,51.59933200471633,2.5125207608748408,1,1,34.694256811555576,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,315,contradictory records,1,1.1099999999999999,B2,0,1,0.40087193246833025,26.88983036150424,2.2670442154909267,1,0,20.77440833971545,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,315,contradictory records,1,1.1099999999999999,B3,0,0,0.6610305140078653,16.29762861220494,1.2270055265330333,0,1,20.253613964885535,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,Low,315,contradictory records,1,1.1099999999999999,B4,0,0,0.5948291627601003,19.515650484220945,1.3481773530586594,1,1,23.72329243887838,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,316,unavailable specialists,0,0.95,B1,0,0,0.4563811760053213,46.16918821642446,2.218670717851653,1,1,31.884666343031245,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,316,unavailable specialists,0,0.95,B2,0,0,0.6181564794137444,27.805818834319872,1.6738473440754122,0,0,20.09136912975009,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,316,unavailable specialists,0,0.95,B3,1,0,0.9624775587494083,11.666718143074519,0.5168720876894524,1,0,17.03039137793231,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Absent,Ambiguous,High,316,unavailable specialists,0,0.95,B4,0,0,0.5792684771075369,14.494663081230147,1.0657983041877779,1,1,21.106195441654663,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,317,scheduling conflicts,1,1.27,B1,1,0,0.4935902672900725,53.34853429543249,2.7620964935413834,1,1,35.87815809245613,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,317,scheduling conflicts,1,1.27,B2,0,0,0.4777513236820362,31.493294460016656,1.6647460074662055,1,1,21.623726486646166,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,317,scheduling conflicts,1,1.27,B3,0,0,0.6190972510368339,17.748298580271204,0.7774227373064022,0,0,20.05364633086543,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Explicit,Low,317,scheduling conflicts,1,1.27,B4,0,0,0.47193845782546795,21.291336735584142,1.3681178118218864,1,1,24.504973490224735,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,318,API failures,0,1.1099999999999999,B1,1,0,0.6649705343492868,46.866983632103825,2.330581273138516,1,1,32.37917941713293,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,318,API failures,0,1.1099999999999999,B2,0,0,0.5672606099033558,25.8599336764322,1.4098006449676195,1,1,18.798813305043236,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,318,API failures,0,1.1099999999999999,B3,0,1,0.7863618981638768,13.166908903233,0.8395865546625169,0,0,18.24135753775039,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Explicit,High,318,API failures,0,1.1099999999999999,B4,0,0,0.5896894123223386,17.368659680168555,0.7986748342294382,1,1,21.832451767283782,0,hold,A1,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,319,duplicate tasks,1,1.4299999999999997,B1,0,0,0.3012086933970316,50.60549054829851,3.0820556538354427,0,1,35.30200620718917,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,319,duplicate tasks,1,1.4299999999999997,B2,0,0,0.4200573212996678,30.83510014953638,1.6908224247765191,0,1,21.394222427403015,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,319,duplicate tasks,1,1.4299999999999997,B3,0,1,0.5468343216304659,21.382062012313153,0.9973126299002176,1,0,21.97562877899191,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,Low,319,duplicate tasks,1,1.4299999999999997,B4,0,0,0.4563030027933876,27.14545305420473,1.3721875105777246,1,1,26.97102780180589,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,320,ambiguous preferences,0,1.2699999999999998,B1,1,0,0.5966729961635112,50.78640203522378,2.63638420513797,1,1,34.575780424042335,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,320,ambiguous preferences,0,1.2699999999999998,B2,0,1,0.555952876173352,32.06667892161571,1.7765227415248053,0,0,22.06574608182325,0,hold,A0,0,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,320,ambiguous preferences,0,1.2699999999999998,B3,1,0,0.8644097374506502,13.23567197815131,0.8168585377303453,0,0,18.22932759873817,0,hold,A1,1,1
Missing observations,Low,Volatile,Full,Present,Ambiguous,High,320,ambiguous preferences,0,1.2699999999999998,B4,1,0,0.7158134975845656,20.094099034690597,1.0892809451999383,1,1,23.50022729592994,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,321,policy conflicts,1,1.29,B1,0,0,0.3272720415718054,53.0901167814119,2.7836827675152893,1,1,35.80847802972052,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,321,policy conflicts,1,1.29,B2,0,0,0.47706420520695625,31.453915981262263,1.8181071932583057,1,1,21.883237659995103,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,321,policy conflicts,1,1.29,B3,0,1,0.6524473267943255,17.23690552944784,0.9713790889931699,0,0,20.187982682555795,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,Low,321,policy conflicts,1,1.29,B4,0,0,0.5380400374950516,22.906247185033397,1.576581087650331,1,1,25.558469775484625,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,322,distribution shifts,0,1.13,B1,0,0,0.4766004536164714,46.97580742215128,2.6711047516771127,0,1,33.037827670322336,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,322,distribution shifts,0,1.13,B2,0,0,0.5914403916353946,27.70133322446998,1.673416940066036,1,1,20.046710446396254,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,322,distribution shifts,0,1.13,B3,0,0,0.7521622127180158,16.708921399971928,0.5921245884734813,1,1,19.283571247240474,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Explicit,High,322,distribution shifts,0,1.13,B4,0,0,0.6847364978863726,19.934822527544412,0.7404135412521996,1,1,22.805369835822614,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,323,stale data,1,1.4499999999999997,B1,0,0,0.3100109412225598,50.47386955505543,2.8645176908462116,1,1,34.85515705664646,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,323,stale data,1,1.4499999999999997,B2,0,0,0.35899950351410315,27.690384433003096,2.253175158536928,1,1,21.08567674722777,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,323,stale data,1,1.4499999999999997,B3,0,0,0.5686786958967,19.042765110590402,0.8964933927369099,0,0,20.811649453374407,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,Low,323,stale data,1,1.4499999999999997,B4,1,0,0.5892997062565484,22.74298975348252,1.5769852616506665,1,1,25.49062916743386,1,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,324,missing observations,0,1.2899999999999998,B1,0,0,0.44731457484431736,48.52094927533681,2.45271563885353,1,1,33.29368684557782,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,324,missing observations,0,1.2899999999999998,B2,1,0,0.6732115035205954,25.50812075210583,1.5327007202388743,1,1,18.872272012314422,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,324,missing observations,0,1.2899999999999998,B3,0,0,0.7486627381905232,16.245313617043973,0.5510160231836418,1,1,19.014860560889023,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Absent,Ambiguous,High,324,missing observations,0,1.2899999999999998,B4,0,0,0.6513369799221804,18.932832690995884,0.9688514173498437,1,1,22.79572228144799,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,325,contradictory records,1,1.6099999999999999,B1,0,1,0.35468983328645676,53.69400492497831,3.1856752683023073,1,0,36.78569755143504,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,325,contradictory records,1,1.6099999999999999,B2,0,1,0.42034275897165696,28.121074866265428,2.062259671178084,1,0,20.92291885195203,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,325,contradictory records,1,1.6099999999999999,B3,1,1,0.6621062510048109,17.73297321428553,1.6241833394882423,1,0,21.57137876107876,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Explicit,Low,325,contradictory records,1,1.6099999999999999,B4,0,0,0.448385260161775,24.236768876472443,1.1446684528885762,1,1,25.339846143317864,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,326,unavailable specialists,0,1.45,B1,1,0,0.5515625424715397,51.21044196027277,2.730923532081576,1,1,34.9240479810614,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,326,unavailable specialists,0,1.45,B2,0,0,0.5511892337446311,29.489740959274673,1.8733292397742276,1,1,21.157683834488974,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,326,unavailable specialists,0,1.45,B3,1,0,0.8982214893024442,17.309965774754673,1.2049036344919066,1,1,20.63901216748239,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Explicit,High,326,unavailable specialists,0,1.45,B4,0,0,0.6124437187957146,16.855698568365497,1.2755733385274546,1,1,22.475425408062925,0,hold,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,327,scheduling conflicts,1,1.77,B1,0,0,0.3432239573255428,51.528048757710565,3.0058902191881587,1,1,35.55238287277712,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,327,scheduling conflicts,1,1.77,B2,0,0,0.2943396704890795,32.73192293946837,2.176531824354,1,1,23.065164918413917,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,327,scheduling conflicts,1,1.77,B3,0,1,0.5347593336219123,22.967351909449253,1.092559133808556,0,0,22.812894242824086,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,Low,327,scheduling conflicts,1,1.77,B4,0,0,0.42056560585096897,24.91629676535109,1.6754717760953133,1,1,26.580693838419023,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,328,API failures,0,1.6099999999999999,B1,0,0,0.3588043899824915,52.613746659639204,2.5072875799575662,1,1,35.11089124097209,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,328,API failures,0,1.6099999999999999,B2,0,0,0.4979901129402228,32.42163663020522,1.9161975075575461,1,1,22.466242898289774,0,hold,A0,0,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,328,API failures,0,1.6099999999999999,B3,0,1,0.7077901487948728,14.794806256863843,0.881429239895438,1,0,19.0003912596946,0,hold,A1,1,1
Missing observations,Low,Volatile,Partial,Present,Ambiguous,High,328,API failures,0,1.6099999999999999,B4,1,0,0.6683739197921438,19.147440955000587,1.3007272584959666,1,1,23.483234266392987,0,hold,A1,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,Low,329,duplicate tasks,1,1.29,B1,1,0,0.5186635973931231,57.3251056951302,2.5898574055755796,1,1,37.23828772199073,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,Low,329,duplicate tasks,1,1.29,B2,0,0,0.38528307654232885,25.727072320042744,1.9750421317794387,1,1,19.76044621162094,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,Low,329,duplicate tasks,1,1.29,B3,1,0,0.8099785615402098,19.35595779238892,1.0857265834272447,0,1,21.283810122972387,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,Low,329,duplicate tasks,1,1.29,B4,0,0,0.513381582090484,18.013068829321128,1.4122542598985792,1,1,23.207546576132316,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,High,330,ambiguous preferences,0,1.13,B1,1,0,0.5825822141275578,46.16490595881827,2.1732949077468295,1,1,31.801191336647964,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,High,330,ambiguous preferences,0,1.13,B2,0,0,0.5513847618742237,22.91087017346717,1.4667392672206274,1,1,17.66269615385334,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,High,330,ambiguous preferences,0,1.13,B3,1,1,0.9427153665649304,21.042715385963092,0.9355875649193521,1,0,21.72199807895933,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Absent,Explicit,High,330,ambiguous preferences,0,1.13,B4,0,0,0.5551273158302157,16.037661797185066,1.0670356727653538,1,1,21.756482165795365,0,hold,A1,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,Low,331,policy conflicts,1,1.4499999999999997,B1,1,0,0.5495370534752325,58.20931109906704,2.875723533111661,1,1,38.124213021209144,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,Low,331,policy conflicts,1,1.4499999999999997,B2,0,0,0.40526035699830176,31.030707668429685,1.6071200282465221,1,1,21.325713271584206,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,Low,331,policy conflicts,1,1.4499999999999997,B3,0,1,0.5178041454127411,17.430034926474416,1.1495094789233158,0,0,20.589731731181224,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,Low,331,policy conflicts,1,1.4499999999999997,B4,0,0,0.5121131415607568,23.00890364045489,1.5701692446326982,1,1,25.59004416932991,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,High,332,distribution shifts,0,1.2899999999999998,B1,1,0,0.5619576383198779,49.717775287243946,2.779200968973705,0,1,34.384027364795124,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,High,332,distribution shifts,0,1.2899999999999998,B2,0,0,0.4918489557390317,26.05347641378216,1.5541132364850303,1,1,19.13986391946156,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,High,332,distribution shifts,0,1.2899999999999998,B3,1,0,0.835889795932477,17.767587459831585,0.8999378464523503,0,1,20.282274856743495,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Absent,Ambiguous,High,332,distribution shifts,0,1.2899999999999998,B4,0,0,0.5746115640721488,20.095198231283035,1.2142133077241666,0,0,23.725567211042375,0,hold,A1,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,Low,333,stale data,1,1.6099999999999999,B1,0,0,0.31806154843835077,55.51299093837007,3.3150416327878305,1,0,37.782531133133524,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,Low,333,stale data,1,1.6099999999999999,B2,1,0,0.5763942074875251,34.93503310626978,2.3509203475690708,1,1,24.304370530257636,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,Low,333,stale data,1,1.6099999999999999,B3,1,1,0.7596044451209323,21.52983807512341,0.820684178662876,1,0,21.719763513145008,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Present,Explicit,Low,333,stale data,1,1.6099999999999999,B4,1,0,0.6390082132646959,23.527796583200605,1.5991316261853736,1,1,25.860111492077927,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,High,334,missing observations,0,1.45,B1,0,0,0.47051042739093835,49.78266325536676,2.6985803550357015,1,1,34.2661632063183,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,High,334,missing observations,0,1.45,B2,1,0,0.6279341251092481,25.475851533846686,1.719691838442276,1,1,19.19530295341171,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Explicit,High,334,missing observations,0,1.45,B3,0,0,0.6969059216804274,15.127590352369836,0.49246178420763115,1,1,18.44001915956907,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Present,Explicit,High,334,missing observations,0,1.45,B4,1,0,0.6965986420655,17.926987971901283,1.103366769324082,1,1,22.615395132981888,0,hold,A1,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,Low,335,contradictory records,1,1.77,B1,0,1,0.2326738924279684,58.46435822438736,2.7645402790937226,0,0,38.03120295661139,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,Low,335,contradictory records,1,1.77,B2,0,0,0.3815614545410209,36.21392754349733,2.382076978066579,1,1,24.89758812878872,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,Low,335,contradictory records,1,1.77,B3,0,1,0.5163133197861437,20.906486996205444,1.2100553178862115,0,0,22.158824110601465,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,Low,335,contradictory records,1,1.77,B4,1,0,0.6101448284836275,20.168553673892866,1.372808574581742,1,1,24.04184797728214,0,forced reduction,A1,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,High,336,unavailable specialists,0,1.6099999999999999,B1,1,0,0.5037907710692425,56.031614121477254,2.546802339111897,0,1,36.617522141421865,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,High,336,unavailable specialists,0,1.6099999999999999,B2,0,1,0.4178404295616615,32.065032276264986,1.8565039662845013,1,0,22.209020695343398,0,hold,A0,0,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,High,336,unavailable specialists,0,1.6099999999999999,B3,0,1,0.6122586979865562,18.099157222147216,0.66211931432958,0,0,19.99346079909507,0,hold,A1,1,1
Missing observations,Low,Volatile,API failure,Present,Ambiguous,High,336,unavailable specialists,0,1.6099999999999999,B4,0,0,0.5089605017293695,19.67993123320238,1.0990055768734968,1,1,23.343781156317295,0,hold,A1,0,1
Missing observations,High,Static,Full,Absent,Explicit,Low,337,scheduling conflicts,1,0.9,B1,0,0,0.4550131105777353,47.006709544302936,2.4836586034234687,1,1,32.71340349476948,0,hold,A0,0,1
Missing observations,High,Static,Full,Absent,Explicit,Low,337,scheduling conflicts,1,0.9,B2,1,0,0.6916122044449694,31.436011999384952,1.7425068444083571,0,1,21.739637359676724,0,hold,A0,0,1
Missing observations,High,Static,Full,Absent,Explicit,Low,337,scheduling conflicts,1,0.9,B3,1,0,0.8787524772324102,19.66087952957608,1.0515388135116661,1,1,21.350339266742953,0,hold,A1,1,1
